[DEBUG] 2025-05-19 21:31:06.843 [main] LoggerProviders - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Checking persistence-unit [name=PracticaFinal, explicit-provider=null] against incoming persistence unit name [Multas]
[DEBUG] 2025-05-19 21:31:07.099 [main] HibernatePersistenceProvider - Excluding from consideration due to name mis-match
[DEBUG] 2025-05-19 21:31:07.100 [main] HibernatePersistenceProvider - Found no matching persistence units
[DEBUG] 2025-05-20 10:02:01.149 [main] LoggerProviders - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
[DEBUG] 2025-05-20 10:02:02.243 [main] HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
[DEBUG] 2025-05-20 10:02:02.243 [main] HibernatePersistenceProvider - Checking persistence-unit [name=Multas, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [Multas]
[DEBUG] 2025-05-20 10:02:02.245 [main] ProviderChecker - Persistence-unit [Multas] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
[DEBUG] 2025-05-20 10:02:02.303 [main] LogHelper - PersistenceUnitInfo [
	name: Multas
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/home/alumno/eclipse-workspace/PracticaFinal/build/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names []
	Mapping files names []
	Properties [
		hibernate.connection.autocommit: false
		hibernate.use_sql_comments: true
		hibernate.connection.driver_class: oracle.jdbc.driver.OracleDriver
		hibernate.default_schema: HR
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.format_sql: false
		hibernate.generate_statistics: false
		hibernate.connection.username: HR
		hibernate.connection.url: jdbc:oracle:thin:@localhost:1521:XE
		hibernate.show_sql: false
		hibernate.connection.password: hr
		hibernate.connection.pool_size: 5]
[DEBUG] 2025-05-20 10:02:02.349 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2025-05-20 10:02:02.361 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2025-05-20 10:02:02.454 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[DEBUG] 2025-05-20 10:02:02.483 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.envers.boot.internal.EnversIntegrator].
[INFO ] 2025-05-20 10:02:02.925 [main] Version - HHH000412: Hibernate ORM core version 5.4.13.Final
[DEBUG] 2025-05-20 10:02:02.927 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2025-05-20 10:02:03.431 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2025-05-20 10:02:03.520 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2025-05-20 10:02:03.535 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[DEBUG] 2025-05-22 12:40:55.890 [main] PropertyBinder - MetadataSourceProcessor property apellido with lazy=false
[DEBUG] 2025-05-22 12:40:55.890 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor:apellido]
[DEBUG] 2025-05-22 12:40:55.891 [main] SimpleValueBinder - building SimpleValue for apellido
[DEBUG] 2025-05-22 12:40:55.891 [main] PropertyBinder - Building property apellido
[DEBUG] 2025-05-22 12:40:55.891 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=direccion, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.892 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=ciudad, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.892 [main] PropertyBinder - MetadataSourceProcessor property ciudad with lazy=false
[DEBUG] 2025-05-22 12:40:55.892 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor.direccion:ciudad]
[DEBUG] 2025-05-22 12:40:55.892 [main] SimpleValueBinder - building SimpleValue for ciudad
[DEBUG] 2025-05-22 12:40:55.893 [main] PropertyBinder - Building property ciudad
[DEBUG] 2025-05-22 12:40:55.893 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=cp, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.893 [main] PropertyBinder - MetadataSourceProcessor property cp with lazy=false
[DEBUG] 2025-05-22 12:40:55.893 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor.direccion:cp]
[DEBUG] 2025-05-22 12:40:55.893 [main] SimpleValueBinder - building SimpleValue for cp
[DEBUG] 2025-05-22 12:40:55.894 [main] PropertyBinder - Building property cp
[DEBUG] 2025-05-22 12:40:55.894 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=direccion, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.894 [main] PropertyBinder - MetadataSourceProcessor property direccion with lazy=false
[DEBUG] 2025-05-22 12:40:55.894 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor.direccion:direccion]
[DEBUG] 2025-05-22 12:40:55.894 [main] SimpleValueBinder - building SimpleValue for direccion
[DEBUG] 2025-05-22 12:40:55.894 [main] PropertyBinder - Building property direccion
[DEBUG] 2025-05-22 12:40:55.894 [main] PropertyBinder - Building property direccion
[DEBUG] 2025-05-22 12:40:55.895 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='conductor'}
[DEBUG] 2025-05-22 12:40:55.895 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=incidencias, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.895 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=null, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.895 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=element, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.896 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=incidencias_KEY, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.896 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='incidencias_KEY', referencedColumn='null', mappedBy='null'}
[DEBUG] 2025-05-22 12:40:55.896 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='conductor'}
[DEBUG] 2025-05-22 12:40:55.896 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy='conductor'}
[DEBUG] 2025-05-22 12:40:55.896 [main] CollectionBinder - Collection role: es.ubu.lsi.model.multas.Conductor.incidencias
[DEBUG] 2025-05-22 12:40:55.896 [main] PropertyBinder - Building property incidencias
[DEBUG] 2025-05-22 12:40:55.896 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=nombre, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.896 [main] PropertyBinder - MetadataSourceProcessor property nombre with lazy=false
[DEBUG] 2025-05-22 12:40:55.896 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor:nombre]
[DEBUG] 2025-05-22 12:40:55.896 [main] SimpleValueBinder - building SimpleValue for nombre
[DEBUG] 2025-05-22 12:40:55.896 [main] PropertyBinder - Building property nombre
[DEBUG] 2025-05-22 12:40:55.897 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=puntos, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.897 [main] PropertyBinder - MetadataSourceProcessor property puntos with lazy=false
[DEBUG] 2025-05-22 12:40:55.897 [main] AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [es.ubu.lsi.model.multas.Conductor:puntos]
[DEBUG] 2025-05-22 12:40:55.897 [main] SimpleValueBinder - building SimpleValue for puntos
[DEBUG] 2025-05-22 12:40:55.897 [main] PropertyBinder - Building property puntos
[DEBUG] 2025-05-22 12:40:55.897 [main] Ejb3Column - Binding column: Ejb3JoinColumn{logicalColumnName='idauto', referencedColumn='', mappedBy=''}
[DEBUG] 2025-05-22 12:40:55.897 [main] Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(HR.Conductor), mappingColumn=vehiculo, insertable=true, updatable=true, unique=false}
[DEBUG] 2025-05-22 12:40:55.897 [main] PropertyBinder - Building property vehiculo
[DEBUG] 2025-05-22 12:40:55.898 [main] SimpleValueBinder - Starting fillSimpleValue for fecha
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for nif
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for anotacion
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for idauto
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for ciudad
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for cp
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for direccion
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for nombre
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for id
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for descripcion
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for valor
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for nif
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for apellido
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for ciudad
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for cp
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for direccion
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for nombre
[DEBUG] 2025-05-22 12:40:55.899 [main] SimpleValueBinder - Starting fillSimpleValue for puntos
[DEBUG] 2025-05-22 12:40:55.903 [main] PrimaryKey - Forcing column [fecha] to be non-null as it is part of the primary key for table [incidencia]
[DEBUG] 2025-05-22 12:40:55.903 [main] PrimaryKey - Forcing column [nif] to be non-null as it is part of the primary key for table [incidencia]
[DEBUG] 2025-05-22 12:40:55.903 [main] PrimaryKey - Forcing column [idauto] to be non-null as it is part of the primary key for table [vehiculo]
[DEBUG] 2025-05-22 12:40:55.903 [main] PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [tipoincidencia]
[DEBUG] 2025-05-22 12:40:55.903 [main] PrimaryKey - Forcing column [nif] to be non-null as it is part of the primary key for table [conductor]
[DEBUG] 2025-05-22 12:40:55.903 [main] CollectionSecondPass - Second pass for collection: es.ubu.lsi.model.multas.Vehiculo.conductores
[DEBUG] 2025-05-22 12:40:55.904 [main] CollectionBinder - Binding a OneToMany: es.ubu.lsi.model.multas.Vehiculo.conductores through a foreign key
[DEBUG] 2025-05-22 12:40:55.904 [main] CollectionBinder - Mapping collection: es.ubu.lsi.model.multas.Vehiculo.conductores -> Conductor
[DEBUG] 2025-05-22 12:40:55.904 [main] TableBinder - Retrieving property es.ubu.lsi.model.multas.Conductor.vehiculo
[DEBUG] 2025-05-22 12:40:55.904 [main] CollectionSecondPass - Mapped collection key: idauto, one-to-many: es.ubu.lsi.model.multas.Conductor
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionSecondPass - Second pass for collection: es.ubu.lsi.model.multas.TipoIncidencia.incidencias
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionBinder - Binding a OneToMany: es.ubu.lsi.model.multas.TipoIncidencia.incidencias through a foreign key
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionBinder - Mapping collection: es.ubu.lsi.model.multas.TipoIncidencia.incidencias -> Incidencia
[DEBUG] 2025-05-22 12:40:55.905 [main] TableBinder - Retrieving property es.ubu.lsi.model.multas.Incidencia.tipoIncidencia
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionSecondPass - Mapped collection key: idtipo, one-to-many: es.ubu.lsi.model.multas.Incidencia
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionSecondPass - Second pass for collection: es.ubu.lsi.model.multas.Conductor.incidencias
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionBinder - Binding a OneToMany: es.ubu.lsi.model.multas.Conductor.incidencias through a foreign key
[DEBUG] 2025-05-22 12:40:55.905 [main] CollectionBinder - Mapping collection: es.ubu.lsi.model.multas.Conductor.incidencias -> Incidencia
[DEBUG] 2025-05-22 12:40:55.906 [main] TableBinder - Retrieving property es.ubu.lsi.model.multas.Incidencia.conductor
[DEBUG] 2025-05-22 12:40:55.906 [main] CollectionSecondPass - Mapped collection key: nif, one-to-many: es.ubu.lsi.model.multas.Incidencia
[DEBUG] 2025-05-22 12:40:55.906 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.Vehiculo
[DEBUG] 2025-05-22 12:40:55.909 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.Conductor
[DEBUG] 2025-05-22 12:40:55.909 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.TipoIncidencia
[DEBUG] 2025-05-22 12:40:55.955 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.Vehiculo
[DEBUG] 2025-05-22 12:40:55.955 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.Conductor
[DEBUG] 2025-05-22 12:40:55.955 [main] InFlightMetadataCollectorImpl - Resolving reference to class: es.ubu.lsi.model.multas.TipoIncidencia
[DEBUG] 2025-05-22 12:40:55.956 [main] ClassLoaderAccessImpl - Not known whether passed class name [es.ubu.lsi.model.multas.Incidencia] is safe
[DEBUG] 2025-05-22 12:40:55.956 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : es.ubu.lsi.model.multas.Incidencia
[DEBUG] 2025-05-22 12:40:55.985 [main] SessionFactoryImpl - Building session factory
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - SessionFactory name : null
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Automatic flush during beforeCompletion(): enabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Automatic session close at end of transaction: disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Statistics: disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Deleted entity synthetic identifier rollback: disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Default entity-mode: pojo
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Check Nullability in Core (should be disabled when Bean Validation is on): enabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Allow initialization of lazy state outside session : disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Using BatchFetchStyle : LEGACY
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Default batch fetch size: -1
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Maximum outer join fetch depth: null
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Default null ordering: NONE
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Order SQL updates by primary key: disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - Order SQL inserts for batching: disabled
[DEBUG] 2025-05-22 12:40:55.986 [main] Settings - multi-tenancy strategy : NONE
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JTA Track by Thread: enabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Query language substitutions: {}
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Named query checking : enabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Second-level cache: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Second-level query cache: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Second-level query cache factory: null
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Second-level cache region prefix: null
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Optimize second-level cache for minimal puts: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Structured second-level cache entries: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Second-level cache direct-reference entries: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Automatic eviction of collection cache: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JDBC batch size: 15
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JDBC batch updates for versioned data: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Scrollable result sets: enabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Wrap result sets: disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JDBC3 getGeneratedKeys(): disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JDBC result set fetch size: null
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Connection release mode: AFTER_TRANSACTION
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - Generate SQL with comments: enabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JPA compliance - query : disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JPA compliance - closed-handling : disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JPA compliance - lists : disabled
[DEBUG] 2025-05-22 12:40:55.987 [main] Settings - JPA compliance - transactions : disabled
[DEBUG] 2025-05-22 12:40:56.043 [main] SessionFactoryImpl - Session factory constructed with filter configurations : {}
[DEBUG] 2025-05-22 12:40:56.044 [main] SessionFactoryImpl - Instantiating session factory with properties: {awt.toolkit=sun.awt.X11.XToolkit, hibernate.format_sql=false, java.specification.version=11, sun.cpu.isalist=, sun.jnu.encoding=UTF-8, hibernate.dialect=org.hibernate.dialect.Oracle10gDialect, java.class.path=/home/alumno/eclipse-workspace/Practica_JPA/build/classes:/home/alumno/Descargas/user_lib_JPA/lib/c3p0/c3p0-0.9.5.3.jar:/home/alumno/Descargas/user_lib_JPA/lib/c3p0/hibernate-c3p0-5.4.10.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/c3p0/mchange-commons-java-0.2.15.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/extension/org.eclipse.persistence.extension_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/extension/org.eclipse.persistence.extension.source_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/jakarta.persistence_2.2.2.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/jakarta.persistence.source_2.2.2.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/org.eclipse.persistence.jpa.modelgen_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/org.eclipse.persistence.jpa.modelgen.source_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/org.eclipse.persistence.jpars_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/jpa/org.eclipse.persistence.jpars.source_2.7.4.v20190115-ad5b7c6b2a.jar:/home/alumno/Descargas/user_lib_JPA/lib/EclipseLink/eclipselink.jar:/home/alumno/Descargas/user_lib_JPA/lib/FileSystemContext/fscontext-4.6-b01.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/antlr-2.7.7.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/classmate-1.5.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/dom4j-2.1.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/FastInfoset-1.2.15.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/hibernate-commons-annotations-5.1.0.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/hibernate-jpa-2.1-api-1.0.0.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/istack-commons-runtime-3.0.7.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/jandex-2.1.1.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/javassist-3.24.0-GA.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/javax.activation-api-1.2.0.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/javax.persistence-api-2.2.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/jaxb-api-2.3.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/jaxb-runtime-2.3.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/jboss-logging-3.3.2.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/jboss-transaction-api_1.2_spec-1.1.1.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/stax-ex-1.8.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/txw2-2.3.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/javax.annotation-api-1.3.2.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/envers/hibernate-envers-5.4.13.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/jpa-metamodel-generator/hibernate-jpamodelgen-5.4.13.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/byte-buddy-1.10.7.jar:/home/alumno/Descargas/user_lib_JPA/lib/Hibernate/required/hibernate-core-5.4.13.Final.jar:/home/alumno/Descargas/user_lib_JPA/lib/Oracle/ojdbc6.jar:/home/alumno/Descargas/user_lib_JPA/lib/Oracle/ucp.jar:/home/alumno/Descargas/user_lib_JPA/lib/SLF4J/log4j-api-2.13.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/SLF4J/log4j-core-2.13.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/SLF4J/log4j-slf4j-impl-2.13.1.jar:/home/alumno/Descargas/user_lib_JPA/lib/SLF4J/slf4j-api-1.7.30.jar, java.vm.vendor=Ubuntu, sun.arch.data.model=64, java.vendor.url=https://ubuntu.com/, user.timezone=Europe/Madrid, javax.persistence.jdbc.user=****, javax.persistence.jdbc.url=jdbc:oracle:thin:@localhost:1521:XE, hibernate.connection.autocommit=false, os.name=Linux, java.vm.specification.version=11, hibernate.generate_statistics=false, sun.java.launcher=SUN_STANDARD, user.country=ES, local.setting.IS_JTA_TXN_COORD=false, sun.boot.library.path=/usr/lib/jvm/java-11-openjdk-amd64/lib, sun.java.command=es.ubu.lsi.test.TestClient, hibernate.use_sql_comments=true, jdk.debug=release, sun.cpu.endian=little, user.home=/home/alumno, user.language=es, java.specification.vendor=Oracle Corporation, java.version.date=2025-04-15, java.home=/usr/lib/jvm/java-11-openjdk-amd64, file.separator=/, java.vm.compressedOopsMode=32-bit, line.separator=
, java.specification.name=Java Platform API Specification, java.vm.specification.vendor=Oracle Corporation, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, java.awt.graphicsenv=sun.awt.X11GraphicsEnvironment, javax.persistence.jdbc.driver=oracle.jdbc.driver.OracleDriver, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=11.0.27+6-post-Ubuntu-0ubuntu122.04, user.name=alumno, stdout.encoding=UTF-8, path.separator=:, hibernate.connection.username=****, os.version=5.15.0-91-generic, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:oracle:thin:@localhost:1521:XE, file.encoding=UTF-8, hibernate.ejb.persistenceUnitName=Multas, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=false, hibernate.connection.driver_class=oracle.jdbc.driver.OracleDriver, java.vendor.url.bug=https://bugs.launchpad.net/ubuntu/+source/openjdk-lts, java.io.tmpdir=/tmp, java.version=11.0.27, user.dir=/home/alumno/eclipse-workspace/Practica_JPA, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.default_schema=HR, java.awt.printerjob=sun.print.PSPrinterJob, hibernate.connection.password=****, sun.os.patch.level=unknown, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@4f94e148, java.library.path=/usr/java/packages/lib:/usr/lib/x86_64-linux-gnu/jni:/lib/x86_64-linux-gnu:/usr/lib/x86_64-linux-gnu:/usr/lib/jni:/lib:/usr/lib, stderr.encoding=UTF-8, java.vendor=Ubuntu, java.vm.info=mixed mode, sharing, java.vm.version=11.0.27+6-post-Ubuntu-0ubuntu122.04, java.specification.maintenance.version=3, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, hibernate.connection.pool_size=5, javax.persistence.jdbc.password=****, java.class.version=55.0}
[DEBUG] 2025-05-22 12:40:56.053 [main] JaccIntegrator - Skipping JACC integration as it was not enabled
[DEBUG] 2025-05-22 12:40:56.053 [main] EnversIntegrator - Skipping Envers listener registrations : No audited entities found
[DEBUG] 2025-05-22 12:40:56.054 [main] SessionFactoryImpl - Instantiated session factory
[DEBUG] 2025-05-22 12:40:56.055 [main] TypeConfiguration - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@56ac5c80] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@4288d98e]
[DEBUG] 2025-05-22 12:40:56.089 [main] ClassLoaderAccessImpl - Not known whether passed class name [es.ubu.lsi.model.multas.Incidencia] is safe
[DEBUG] 2025-05-22 12:40:56.089 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : es.ubu.lsi.model.multas.Incidencia
[DEBUG] 2025-05-22 12:40:56.252 [main] ClassLoaderAccessImpl - Not known whether passed class name [es.ubu.lsi.model.multas.Vehiculo] is safe
[DEBUG] 2025-05-22 12:40:56.252 [main] ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : es.ubu.lsi.model.multas.Vehiculo
[DEBUG] 2025-05-22 12:40:56.253 [main] ClassLoaderAccessImpl - Not known whether passed class name [es.ubu.lsi.model.multas.Vehiculo] is safe
